PROVISIONAL_KEY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NOTE,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,VALIDATION_NATIVE_REQUISE,RISK_NOTE
PROVISIONAL_FRM_NUMBER_071,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et onze,soixante et onze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_072,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-douze,soixante-douze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_073,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-treize,soixante-treize,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_074,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatorze,soixante-quatorze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_075,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quinze,soixante-quinze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_076,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-seize,soixante-seize,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_077,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-sept,soixante-dix-sept,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_078,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-huit,soixante-dix-huit,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_079,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-neuf,soixante-dix-neuf,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_080,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingts,quatre-vingts,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_081,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-un,quatre-vingt-un,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_082,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-deux,quatre-vingt-deux,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_083,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-trois,quatre-vingt-trois,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_084,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatre,quatre-vingt-quatre,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_085,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-cinq,quatre-vingt-cinq,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_086,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-six,quatre-vingt-six,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_087,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-sept,quatre-vingt-sept,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_088,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-huit,quatre-vingt-huit,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_089,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-neuf,quatre-vingt-neuf,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_090,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix,quatre-vingt-dix,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_091,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-onze,quatre-vingt-onze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_092,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-douze,quatre-vingt-douze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_093,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-treize,quatre-vingt-treize,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_094,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatorze,quatre-vingt-quatorze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_095,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quinze,quatre-vingt-quinze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_096,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-seize,quatre-vingt-seize,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_097,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-sept,quatre-vingt-dix-sept,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_098,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-huit,quatre-vingt-dix-huit,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_099,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_100,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cent,cent,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_200,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,deux cents,deux cents,wúlù,wúlù | wúlû,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Base documentaire Zuénoula : Kuznetsova & Kuznetsova (2021), Dictionnaire gouro-français, wúlù, wúlû — « deux cents ». La forme est fournie comme entrée numérale; aucun montage des autres centaines n’est inféré. Attestation lexicale isolée uniquement : prononciation, ton, adéquation marchande et couverture STT à faire valider par locuteur·rice natif·ve.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_300,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,trois cents,trois cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_400,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre cents,quatre cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_500,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinq cents,cinq cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_600,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,six cents,six cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_700,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,sept cents,sept cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_800,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,huit cents,huit cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_900,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,neuf cents,neuf cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_NUMBER_THOUSAND_1000,NUMBER_THOUSAND,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,mille,mille,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_01_UNITE,UNIT,Unité de vente orale.,LOW,unité,à l’unité,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_02_TAS,UNIT,Unité de vente orale.,LOW,tas,tas,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_03_SAC,UNIT,Unité de vente orale.,LOW,sac,sac,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
PROVISIONAL_FRM_UNIT_04_KILO,UNIT,Unité de vente orale.,LOW,kilo,kilo,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune forme suffisamment sûre, générique et attribuable au gouro de Zuénoula n’a été établie pour cette entrée. Ne pas déduire une forme par analogie ; validation native requise avant remplissage.",Gouro,goa,Gouro de Zuénoula (goa) ; variantes Sinfra/Vavoua/Nord/Sud exclues sauf mention explicite,true,
