PROVISIONAL_KEY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NOTE,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,VALIDATION_NATIVE_REQUISE,RISK_NOTE
PROVISIONAL_FRM_UNIT_01_UNITE,UNIT,Unité de vente orale.,LOW,unité,à l’unité,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_02_TAS,UNIT,Unité de vente orale.,LOW,tas,tas,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_03_SAC,UNIT,Unité de vente orale.,LOW,sac,sac,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_04_KILO,UNIT,Unité de vente orale.,LOW,kilo,kilo,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_05_BOTTE,UNIT,Unité de vente orale.,LOW,botte,botte,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_06_BIDON,UNIT,Unité de vente orale.,LOW,bidon,bidon,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_07_SACHET,UNIT,Unité de vente orale.,LOW,sachet,sachet,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_08_PAQUET,UNIT,Unité de vente orale.,LOW,paquet,paquet,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_09_MORCEAU,UNIT,Unité de vente orale.,LOW,morceau,morceau,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_10_LITRE,UNIT,Unité de vente orale.,LOW,litre,litre,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_11_REGIME,UNIT,Unité de vente orale.,LOW,régime,régime,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_12_CARTON,UNIT,Unité de vente orale.,LOW,carton,carton,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_13_CAISSE,UNIT,Unité de vente orale.,LOW,caisse,caisse,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_14_BOUTEILLE,UNIT,Unité de vente orale.,LOW,bouteille,bouteille,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_15_PANIER,UNIT,Unité de vente orale.,LOW,panier,panier,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_16_FRANC,UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,franc,franc,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_UNIT_17_FCFA,UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,FCFA,franc CFA,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_01_TOMATE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,tomate,tomate,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_02_PIMENT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,piment,piment,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_03_GOMBO,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,gombo,gombo,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_04_ATTIEKE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,attiéké,attiéké,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_05_BANANE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,banane,banane,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_06_PLANTAIN,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,plantain,plantain,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_07_IGNAME,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,igname,igname,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_08_MANIOC,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,manioc,manioc,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_09_AUBERGINE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,aubergine,aubergine,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_10_OIGNON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,oignon,oignon,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_11_AIL,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,ail,ail,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_12_POISSON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,poisson,poisson,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_13_VIANDE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,viande,viande,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_14_POULET,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,poulet,poulet,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_15_HUILE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,huile,huile,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_16_SEL,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,sel,sel,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_17_SUCRE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,sucre,sucre,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_18_RIZ,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,riz,riz,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_19_HARICOT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,haricot,haricot,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_20_MAIS,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,maïs,maïs,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_21_FOUTOU,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,foutou,foutou,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_22_ORANGE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,orange,orange,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_23_SAVON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,savon,savon,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_24_FARINE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,farine,farine,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_25_JUS,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,jus,jus,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_PRODUCT_26_LAIT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,lait,lait,,,DRAFT,DRAFT — cellule linguistique volontairement vide : aucune base baoulé central suffisamment fiable et contextualisée n’a été retenue. Validation native requise avant tout remplissage.,Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
