PROVISIONAL_KEY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NOTE,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,VALIDATION_NATIVE_REQUISE,RISK_NOTE
PROVISIONAL_FRM_NUMBER_078,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-huit,soixante-dix-huit,biwolonfila ni seegi,biwolonfila ni seegi,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_079,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-neuf,soixante-dix-neuf,biwolonfila ni kɔnɔtɔ,biwolonfila ni kɔnɔtɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_080,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingts,quatre-vingts,biseegi,biseegi,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_081,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-un,quatre-vingt-un,biseegi ni kelen,biseegi ni kelen,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_082,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-deux,quatre-vingt-deux,biseegi ni fila,biseegi ni fila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_083,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-trois,quatre-vingt-trois,biseegi ni saba,biseegi ni saba,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_084,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatre,quatre-vingt-quatre,biseegi ni naani,biseegi ni naani,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_085,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-cinq,quatre-vingt-cinq,biseegi ni looru,biseegi ni looru,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_086,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-six,quatre-vingt-six,biseegi ni wɔɔrɔ,biseegi ni wɔɔrɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_087,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-sept,quatre-vingt-sept,biseegi ni wolonfila,biseegi ni wolonfila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_088,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-huit,quatre-vingt-huit,biseegi ni seegi,biseegi ni seegi,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_089,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-neuf,quatre-vingt-neuf,biseegi ni kɔnɔtɔ,biseegi ni kɔnɔtɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_090,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix,quatre-vingt-dix,bikɔnɔtɔ,bikɔnɔtɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_091,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-onze,quatre-vingt-onze,bikɔnɔtɔ ni kelen,bikɔnɔtɔ ni kelen,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_092,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-douze,quatre-vingt-douze,bikɔnɔtɔ ni fila,bikɔnɔtɔ ni fila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_093,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-treize,quatre-vingt-treize,bikɔnɔtɔ ni saba,bikɔnɔtɔ ni saba,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_094,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatorze,quatre-vingt-quatorze,bikɔnɔtɔ ni naani,bikɔnɔtɔ ni naani,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_095,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quinze,quatre-vingt-quinze,bikɔnɔtɔ ni looru,bikɔnɔtɔ ni looru,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_096,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-seize,quatre-vingt-seize,bikɔnɔtɔ ni wɔɔrɔ,bikɔnɔtɔ ni wɔɔrɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_097,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-sept,quatre-vingt-dix-sept,bikɔnɔtɔ ni wolonfila,bikɔnɔtɔ ni wolonfila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_098,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-huit,quatre-vingt-dix-huit,bikɔnɔtɔ ni seegi,bikɔnɔtɔ ni seegi,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_099,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,bikɔnɔtɔ ni kɔnɔtɔ,bikɔnɔtɔ ni kɔnɔtɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_100,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cent,cent,kɛmɛ,kɛmɛ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_HUNDRED_200,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,deux cents,deux cents,kɛmɛ fila,kɛmɛ fila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_HUNDRED_300,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,trois cents,trois cents,kɛmɛ saba,kɛmɛ saba,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_HUNDRED_400,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre cents,quatre cents,kɛmɛ naani,kɛmɛ naani,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_HUNDRED_500,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinq cents,cinq cents,kɛmɛ looru,kɛmɛ looru,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_HUNDRED_600,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,six cents,six cents,kɛmɛ wɔɔrɔ,kɛmɛ wɔɔrɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_HUNDRED_700,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,sept cents,sept cents,kɛmɛ wolonfila,kɛmɛ wolonfila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_HUNDRED_800,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,huit cents,huit cents,kɛmɛ seegi,kɛmɛ seegi,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_HUNDRED_900,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,neuf cents,neuf cents,kɛmɛ kɔnɔtɔ,kɛmɛ kɔnɔtɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_THOUSAND_1000,NUMBER_THOUSAND,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,mille,mille,waga kelen,waga kelen | baa,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; choisir une seule forme opérationnelle après test TTS/STT pour éviter toute ambiguïté.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_01_UNITE,UNIT,Unité de vente orale.,LOW,unité,à l’unité,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_02_TAS,UNIT,Unité de vente orale.,LOW,tas,tas,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_03_SAC,UNIT,Unité de vente orale.,LOW,sac,sac,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_04_KILO,UNIT,Unité de vente orale.,LOW,kilo,kilo,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_05_BOTTE,UNIT,Unité de vente orale.,LOW,botte,botte,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_06_BIDON,UNIT,Unité de vente orale.,LOW,bidon,bidon,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_07_SACHET,UNIT,Unité de vente orale.,LOW,sachet,sachet,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_08_PAQUET,UNIT,Unité de vente orale.,LOW,paquet,paquet,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_09_MORCEAU,UNIT,Unité de vente orale.,LOW,morceau,morceau,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_10_LITRE,UNIT,Unité de vente orale.,LOW,litre,litre,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_11_REGIME,UNIT,Unité de vente orale.,LOW,régime,régime,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_12_CARTON,UNIT,Unité de vente orale.,LOW,carton,carton,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_13_CAISSE,UNIT,Unité de vente orale.,LOW,caisse,caisse,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_14_BOUTEILLE,UNIT,Unité de vente orale.,LOW,bouteille,bouteille,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_15_PANIER,UNIT,Unité de vente orale.,LOW,panier,panier,,,DRAFT,"À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_UNIT_16_FRANC,UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,franc,franc,,,DRAFT,"À faire valider par deux locutrices ivoiriennes; tester compréhension du montant, du prix ou de la dette en situation de vente. | Cellules linguistiques volontairement vides : aucune base suffisamment fiable et spécifique au dioula véhiculaire ivoirien n’a été établie pour cette intention, unité ou désignation de produit. Validation native requise avant remplissage.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
