PROVISIONAL_KEY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NOTE,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,VALIDATION_NATIVE_REQUISE,RISK_NOTE
PROVISIONAL_FRM_PRODUCT_10_OIGNON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,oignon,oignon,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_11_AIL,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,ail,ail,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_12_POISSON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,poisson,poisson,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_13_VIANDE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,viande,viande,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_14_POULET,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,poulet,poulet,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_15_HUILE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,huile,huile,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_16_SEL,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,sel,sel,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_17_SUCRE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,sucre,sucre,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_18_RIZ,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,riz,riz,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_19_HARICOT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,haricot,haricot,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_20_MAIS,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,maïs,maïs,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_21_FOUTOU,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,foutou,foutou,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_22_ORANGE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,orange,orange,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_23_SAVON,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,savon,savon,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_24_FARINE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,farine,farine,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_25_JUS,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,jus,jus,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_26_LAIT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,lait,lait,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
